Simulation status;Solvent;Solvent temperature (K);Solvent pressure (bar);Reflux ratio col 1 (mole basis);Reflux ratio col 2 (mole basis);Solvent flowrate (kmol/hr);Mixture pressure (bar);Mixture temperature (K);Distillate rate col 1 (kmol/hr);Distillate rate col 2 (kmol/hr);Methanol purity (mole basis);Condensor 01 duty (kJ/hr);Condensor 02 duty (kJ/hr)
Warnings;DMSO;303.15;1;0.25;1.25;600;2;313.15;400;200;0.700293639;-15765277.7;-20288660.1
Warnings;DMSO;303.15;1;0.25;1.25;600;2;313.15;400;400;0.350146626;-15765228.3;-45232284.7
Warnings;DMSO;303.15;1;0.25;1.25;600;2;323.15;200;200;0.60458618;-7516445.56;-14903909.9
Warnings;DMSO;303.15;1;0.25;1.25;600;2;323.15;200;400;0.652275794;-7516402.91;-37214910.7
Warnings;DMSO;303.15;1;0.25;1.25;600;2;323.15;400;200;0.700292341;-15765268.7;-20288662.9
Warnings;DMSO;303.15;1;0.25;1.25;600;2;323.15;400;400;0.350146018;-15765227.2;-45232293.7
Warnings;DMSO;303.15;1;0.25;1.25;600;3;303.15;200;200;0.609726585;-7509904.89;-14918123.5
Warnings;DMSO;303.15;1;0.25;1.25;600;3;303.15;200;400;0.654846686;-7509920.61;-37220331.3
Warnings;DMSO;303.15;1;0.25;1.25;600;3;303.15;400;200;0.700294638;-15765271.4;-20288658.8
Warnings;DMSO;303.15;1;0.25;1.25;600;3;303.15;400;400;0.35014716;-15765230.9;-45232276.9
Warnings;DMSO;303.15;1;0.25;1.25;600;3;313.15;200;200;0.607265706;-7512996.52;-14911319
Warnings;DMSO;303.15;1;0.25;1.25;600;3;313.15;200;400;0.65362047;-7512995.31;-37217751.2
Warnings;DMSO;303.15;1;0.25;1.25;600;3;313.15;400;200;0.700293639;-15765277.7;-20288660.1
Warnings;DMSO;303.15;1;0.25;1.25;600;3;313.15;400;400;0.350146626;-15765228.3;-45232284.7
Warnings;DMSO;303.15;1;0.25;1.25;600;3;323.15;200;200;0.60458618;-7516445.56;-14903909.9
Warnings;DMSO;303.15;1;0.25;1.25;600;3;323.15;200;400;0.652275794;-7516402.91;-37214910.7
Warnings;DMSO;303.15;1;0.25;1.25;600;3;323.15;400;200;0.700292341;-15765268.7;-20288662.9
Warnings;DMSO;303.15;1;0.25;1.25;600;3;323.15;400;400;0.350146018;-15765227.2;-45232293.7
Warnings;DMSO;303.15;1;0.25;1.25;720;1;303.15;200;200;0.649396689;-7459518.79;-15027704.8
Warnings;DMSO;303.15;1;0.25;1.25;720;1;303.15;200;400;0.674691769;-7459512.65;-37260558.4
Warnings;DMSO;303.15;1;0.25;1.25;720;1;303.15;400;200;0.700333325;-15768825.8;-20288349.9
Warnings;DMSO;303.15;1;0.25;1.25;720;1;303.15;400;400;0.350166455;-15768782.8;-45232113
Warnings;DMSO;303.15;1;0.25;1.25;720;1;313.15;200;200;0.649271814;-7459680.4;-15027367.6
Warnings;DMSO;303.15;1;0.25;1.25;720;1;313.15;200;400;0.674629173;-7459674.74;-37260435.9
Warnings;DMSO;303.15;1;0.25;1.25;720;1;313.15;400;200;0.700332378;-15768799.5;-20288353.1
Warnings;DMSO;303.15;1;0.25;1.25;720;1;313.15;400;400;0.350166045;-15768769.7;-45232118.7
Warnings;DMSO;303.15;1;0.25;1.25;720;1;323.15;200;200;0.6490697;-7459947.55;-15026803.1
Warnings;DMSO;303.15;1;0.25;1.25;720;1;323.15;200;400;0.674526381;-7459938.89;-37260236.1
Warnings;DMSO;303.15;1;0.25;1.25;720;1;323.15;400;200;0.700331587;-15768801;-20288354.2
Warnings;DMSO;303.15;1;0.25;1.25;720;1;323.15;400;400;0.350165613;-15768763.1;-45232124.8
Warnings;DMSO;303.15;1;0.25;1.25;720;2;303.15;200;200;0.649394863;-7459523.56;-15027706.9
Warnings;DMSO;303.15;1;0.25;1.25;720;2;303.15;200;400;0.674691871;-7459512.07;-37260558.6
Warnings;DMSO;303.15;1;0.25;1.25;720;2;303.15;400;200;0.700333332;-15768826.5;-20288349.8
Warnings;DMSO;303.15;1;0.25;1.25;720;2;303.15;400;400;0.350166448;-15768781.4;-45232113.1
Warnings;DMSO;303.15;1;0.25;1.25;720;2;313.15;200;200;0.649271819;-7459680.41;-15027367.6
Warnings;DMSO;303.15;1;0.25;1.25;720;2;313.15;200;400;0.674629174;-7459674.73;-37260435.9
Warnings;DMSO;303.15;1;0.25;1.25;720;2;313.15;400;200;0.700332378;-15768799.5;-20288353.1
Warnings;DMSO;303.15;1;0.25;1.25;720;2;313.15;400;400;0.350166045;-15768769.7;-45232118.7
Warnings;DMSO;303.15;1;0.25;1.25;720;2;323.15;200;200;0.6490697;-7459947.55;-15026803.1
Warnings;DMSO;303.15;1;0.25;1.25;720;2;323.15;200;400;0.674526751;-7459935.86;-37260237
Warnings;DMSO;303.15;1;0.25;1.25;720;2;323.15;400;200;0.700331607;-15768803.9;-20288354
Warnings;DMSO;303.15;1;0.25;1.25;720;2;323.15;400;400;0.350165621;-15768765;-45232124.8
Warnings;DMSO;303.15;1;0.25;1.25;720;3;303.15;200;200;0.649394237;-7459522.93;-15027705.1
Warnings;DMSO;303.15;1;0.25;1.25;720;3;303.15;200;400;0.674691684;-7459515.8;-37260558.3
Warnings;DMSO;303.15;1;0.25;1.25;720;3;303.15;400;200;0.700333354;-15768829;-20288349.6
Warnings;DMSO;303.15;1;0.25;1.25;720;3;303.15;400;400;0.350166535;-15768800.5;-45232112.4
Warnings;DMSO;303.15;1;0.25;1.25;720;3;313.15;200;200;0.64927183;-7459680.32;-15027367.6
Warnings;DMSO;303.15;1;0.25;1.25;720;3;313.15;200;400;0.674628314;-7459677.56;-37260435.3
Warnings;DMSO;303.15;1;0.25;1.25;720;3;313.15;400;200;0.700332484;-15768811.6;-20288352.2
Warnings;DMSO;303.15;1;0.25;1.25;720;3;313.15;400;400;0.350166082;-15768777.9;-45232118.4
Warnings;DMSO;303.15;1;0.25;1.25;720;3;323.15;200;200;0.649069723;-7459947.64;-15026803.2
Warnings;DMSO;303.15;1;0.25;1.25;720;3;323.15;200;400;0.674529004;-7459938.86;-37260239.7
Warnings;DMSO;303.15;1;0.25;1.25;720;3;323.15;400;200;0.700331592;-15768801.8;-20288354.2
Warnings;DMSO;303.15;1;0.25;1.25;720;3;323.15;400;400;0.350165634;-15768767.8;-45232124.7
Warnings;DMSO;303.15;1;0.25;1.25;830;1;303.15;200;200;0.649977774;-7458993.41;-15029314.2
Warnings;DMSO;303.15;1;0.25;1.25;830;1;303.15;200;400;0.674967561;-7458980.18;-37261049.3
Warnings;DMSO;303.15;1;0.25;1.25;830;1;303.15;400;200;0.700358977;-15771259.2;-20288141.8
Warnings;DMSO;303.15;1;0.25;1.25;830;1;303.15;400;400;0.350179333;-15771222.8;-45232006.5
Warnings;DMSO;303.15;1;0.25;1.25;830;1;313.15;200;200;0.649974563;-7459000.45;-15029305.3
Warnings;DMSO;303.15;1;0.25;1.25;830;1;313.15;200;400;0.67496586;-7458990.43;-37261044.9
Warnings;DMSO;303.15;1;0.25;1.25;830;1;313.15;400;200;0.700358431;-15771255.4;-20288142.8
Warnings;DMSO;303.15;1;0.25;1.25;830;1;313.15;400;400;0.350179081;-15771224.3;-45232010.3
Warnings;DMSO;303.15;1;0.25;1.25;830;1;323.15;200;200;0.649970601;-7458999.81;-15029294.4
Warnings;DMSO;303.15;1;0.25;1.25;830;1;323.15;200;400;0.674963806;-7458997.51;-37261040.5
Warnings;DMSO;303.15;1;0.25;1.25;830;1;323.15;400;200;0.70035787;-15771259.1;-20288143.4
Warnings;DMSO;303.15;1;0.25;1.25;830;1;323.15;400;400;0.350178757;-15771217.8;-45232014.9
Warnings;DMSO;303.15;1;0.25;1.25;830;2;303.15;200;200;0.649978025;-7458994.49;-15029314.9
Warnings;DMSO;303.15;1;0.25;1.25;830;2;303.15;200;400;0.674967521;-7458999.22;-37261045.6
Warnings;DMSO;303.15;1;0.25;1.25;830;2;303.15;400;200;0.700358974;-15771258.9;-20288141.9
Warnings;DMSO;303.15;1;0.25;1.25;830;2;303.15;400;400;0.350179333;-15771222.8;-45232006.5
Warnings;DMSO;303.15;1;0.25;1.25;830;2;313.15;200;200;0.649974563;-7459000.45;-15029305.3
Warnings;DMSO;303.15;1;0.25;1.25;830;2;313.15;200;400;0.67496586;-7458990.43;-37261044.9
Warnings;DMSO;303.15;1;0.25;1.25;830;2;313.15;400;200;0.70035843;-15771255.4;-20288142.8
Warnings;DMSO;303.15;1;0.25;1.25;830;2;313.15;400;400;0.350179081;-15771224.3;-45232010.3
Warnings;DMSO;303.15;1;0.25;1.25;830;2;323.15;200;200;0.649970601;-7458999.81;-15029294.4
Warnings;DMSO;303.15;1;0.25;1.25;830;2;323.15;200;400;0.674963806;-7458997.51;-37261040.5
Warnings;DMSO;303.15;1;0.25;1.25;830;2;323.15;400;200;0.70035787;-15771259.1;-20288143.4
Warnings;DMSO;303.15;1;0.25;1.25;830;2;323.15;400;400;0.350178757;-15771217.8;-45232014.9
Warnings;DMSO;303.15;1;0.25;1.25;830;3;303.15;200;200;0.649978025;-7458994.49;-15029314.9
Warnings;DMSO;303.15;1;0.25;1.25;830;3;303.15;200;400;0.674967521;-7458999.23;-37261045.6
Warnings;DMSO;303.15;1;0.25;1.25;830;3;303.15;400;200;0.700358974;-15771258.9;-20288141.9
Warnings;DMSO;303.15;1;0.25;1.25;830;3;303.15;400;400;0.350179333;-15771222.8;-45232006.5
Warnings;DMSO;303.15;1;0.25;1.25;830;3;313.15;200;200;0.649974563;-7459000.45;-15029305.3
Warnings;DMSO;303.15;1;0.25;1.25;830;3;313.15;200;400;0.67496586;-7458990.43;-37261044.9
Warnings;DMSO;303.15;1;0.25;1.25;830;3;313.15;400;200;0.70035843;-15771255.4;-20288142.8
Warnings;DMSO;303.15;1;0.25;1.25;830;3;313.15;400;400;0.350179081;-15771224.3;-45232010.3
Warnings;DMSO;303.15;1;0.25;1.25;830;3;323.15;200;200;0.649970601;-7458999.81;-15029294.4
Warnings;DMSO;303.15;1;0.25;1.25;830;3;323.15;200;400;0.674963806;-7458997.51;-37261040.5
Warnings;DMSO;303.15;1;0.25;1.25;830;3;323.15;400;200;0.70035787;-15771259.1;-20288143.4
Warnings;DMSO;303.15;1;0.25;1.25;830;3;323.15;400;400;0.350178757;-15771217.8;-45232014.9
Warnings;DMSO;303.15;1;0.75;0.25;600;1;303.15;200;200;0.652057852;-10429943.9;-8352819.16
Warnings;DMSO;303.15;1;0.75;0.25;600;1;303.15;200;400;0.674868349;-10429946.1;-20701680.1
Warnings;DMSO;303.15;1;0.75;0.25;600;1;303.15;400;200;0.699992216;-22020621.7;-11273073.8
Warnings;DMSO;303.15;1;0.75;0.25;600;1;303.15;400;400;0.349996121;-22020620.1;-25129618.4
Warnings;DMSO;303.15;1;0.75;0.25;600;1;313.15;200;200;0.652041289;-10429980.3;-8352786.49
Warnings;DMSO;303.15;1;0.75;0.25;600;1;313.15;200;400;0.674859969;-10429976;-20701670.9
Warnings;DMSO;303.15;1;0.75;0.25;600;1;313.15;400;200;0.699991946;-22020622.2;-11273074
Warnings;DMSO;303.15;1;0.75;0.25;600;1;313.15;400;400;0.349995986;-22020620.7;-25129619.6
Warnings;DMSO;303.15;1;0.75;0.25;600;1;323.15;200;200;0.652020239;-10430007.9;-8352754.26
Warnings;DMSO;303.15;1;0.75;0.25;600;1;323.15;200;400;0.67484992;-10430012.6;-20701660
Warnings;DMSO;303.15;1;0.75;0.25;600;1;323.15;400;200;0.699991638;-22020622.8;-11273074.2
Warnings;DMSO;303.15;1;0.75;0.25;600;1;323.15;400;400;0.349995833;-22020621.3;-25129620.8
Warnings;DMSO;303.15;1;0.75;0.25;600;2;303.15;200;200;0.652057658;-10429903.9;-8352811.56
Warnings;DMSO;303.15;1;0.75;0.25;600;2;303.15;200;400;0.674868383;-10429934.6;-20701680
Warnings;DMSO;303.15;1;0.75;0.25;600;2;303.15;400;200;0.699992216;-22020621.7;-11273073.8
Warnings;DMSO;303.15;1;0.75;0.25;600;2;303.15;400;400;0.349996121;-22020620.1;-25129618.4
Warnings;DMSO;303.15;1;0.75;0.25;600;2;313.15;200;200;0.652039763;-10429978;-8352784.16
Warnings;DMSO;303.15;1;0.75;0.25;600;2;313.15;200;400;0.674860019;-10429975.8;-20701671
Warnings;DMSO;303.15;1;0.75;0.25;600;2;313.15;400;200;0.699991946;-22020622.2;-11273074
Warnings;DMSO;303.15;1;0.75;0.25;600;2;313.15;400;400;0.349995986;-22020620.7;-25129619.6
Warnings;DMSO;303.15;1;0.75;0.25;600;2;323.15;200;200;0.652020239;-10430007.9;-8352754.26
Warnings;DMSO;303.15;1;0.75;0.25;600;2;323.15;200;400;0.67484992;-10430012.6;-20701660
Warnings;DMSO;303.15;1;0.75;0.25;600;2;323.15;400;200;0.699991638;-22020622.8;-11273074.2
Warnings;DMSO;303.15;1;0.75;0.25;600;2;323.15;400;400;0.349995833;-22020621.3;-25129620.8
Warnings;DMSO;303.15;1;0.75;0.25;600;3;303.15;200;200;0.652057658;-10429903.9;-8352811.56
Warnings;DMSO;303.15;1;0.75;0.25;600;3;303.15;200;400;0.674868386;-10429934.7;-20701680
Warnings;DMSO;303.15;1;0.75;0.25;600;3;303.15;400;200;0.699992216;-22020621.7;-11273073.8
Warnings;DMSO;303.15;1;0.75;0.25;600;3;303.15;400;400;0.349996121;-22020620.1;-25129618.4
Warnings;DMSO;303.15;1;0.75;0.25;600;3;313.15;200;200;0.652039763;-10429978;-8352784.16
Warnings;DMSO;303.15;1;0.75;0.25;600;3;313.15;200;400;0.674860019;-10429975.8;-20701671
Warnings;DMSO;303.15;1;0.75;0.25;600;3;313.15;400;200;0.699991946;-22020622.2;-11273074
Warnings;DMSO;303.15;1;0.75;0.25;600;3;313.15;400;400;0.349995986;-22020620.7;-25129619.6
Warnings;DMSO;303.15;1;0.75;0.25;600;3;323.15;200;200;0.652020239;-10430007.9;-8352754.26
Warnings;DMSO;303.15;1;0.75;0.25;600;3;323.15;200;400;0.67484992;-10430012.6;-20701660
Warnings;DMSO;303.15;1;0.75;0.25;600;3;323.15;400;200;0.699991638;-22020622.8;-11273074.2
Warnings;DMSO;303.15;1;0.75;0.25;600;3;323.15;400;400;0.349995833;-22020621.3;-25129620.8
Warnings;DMSO;303.15;1;0.75;0.25;720;1;303.15;200;200;0.653186973;-10429649.8;-8354536.49
Warnings;DMSO;303.15;1;0.75;0.25;720;1;303.15;200;400;0.674975927;-10429648.6;-20701787.9
Warnings;DMSO;303.15;1;0.75;0.25;720;1;303.15;400;200;0.699995543;-22020739.6;-11273068.2
Warnings;DMSO;303.15;1;0.75;0.25;720;1;303.15;400;400;0.349997811;-22020738.1;-25129606.1
Warnings;DMSO;303.15;1;0.75;0.25;720;1;313.15;200;200;0.653185511;-10429652.1;-8354534.3
Warnings;DMSO;303.15;1;0.75;0.25;720;1;313.15;200;400;0.674975158;-10429651.2;-20701787
Warnings;DMSO;303.15;1;0.75;0.25;720;1;313.15;400;200;0.69999534;-22020740.2;-11273068.3
Warnings;DMSO;303.15;1;0.75;0.25;720;1;313.15;400;400;0.349997708;-22020738.5;-25129606.9
Warnings;DMSO;303.15;1;0.75;0.25;720;1;323.15;200;200;0.653183833;-10429654.2;-8354531.73
Warnings;DMSO;303.15;1;0.75;0.25;720;1;323.15;200;400;0.674974286;-10429654.3;-20701786.1
Warnings;DMSO;303.15;1;0.75;0.25;720;1;323.15;400;200;0.699995108;-22020740.3;-11273068.5
Warnings;DMSO;303.15;1;0.75;0.25;720;1;323.15;400;400;0.349997594;-22020738.9;-25129607.9
Warnings;DMSO;303.15;1;0.75;0.25;720;2;303.15;200;200;0.653186926;-10429647.9;-8354536.47
Warnings;DMSO;303.15;1;0.75;0.25;720;2;303.15;200;400;0.674975931;-10429648.2;-20701787.9
Warnings;DMSO;303.15;1;0.75;0.25;720;2;303.15;400;200;0.699995543;-22020739.6;-11273068.2
Warnings;DMSO;303.15;1;0.75;0.25;720;2;303.15;400;400;0.349997811;-22020738.1;-25129606.1
Warnings;DMSO;303.15;1;0.75;0.25;720;2;313.15;200;200;0.653185511;-10429652.1;-8354534.3
Warnings;DMSO;303.15;1;0.75;0.25;720;2;313.15;200;400;0.674975158;-10429651.2;-20701787
Warnings;DMSO;303.15;1;0.75;0.25;720;2;313.15;400;200;0.69999534;-22020740.2;-11273068.3
Warnings;DMSO;303.15;1;0.75;0.25;720;2;313.15;400;400;0.349997708;-22020738.5;-25129606.9
Warnings;DMSO;303.15;1;0.75;0.25;720;2;323.15;200;200;0.653183833;-10429654.2;-8354531.73
Warnings;DMSO;303.15;1;0.75;0.25;720;2;323.15;200;400;0.674974286;-10429654.3;-20701786.1
Warnings;DMSO;303.15;1;0.75;0.25;720;2;323.15;400;200;0.699995108;-22020740.3;-11273068.5
Warnings;DMSO;303.15;1;0.75;0.25;720;2;323.15;400;400;0.349997594;-22020738.9;-25129607.9
Warnings;DMSO;303.15;1;0.75;0.25;720;3;303.15;200;200;0.653186926;-10429647.9;-8354536.47
Warnings;DMSO;303.15;1;0.75;0.25;720;3;303.15;200;400;0.674975931;-10429648.2;-20701787.9
Warnings;DMSO;303.15;1;0.75;0.25;720;3;303.15;400;200;0.699995543;-22020739.6;-11273068.2
Warnings;DMSO;303.15;1;0.75;0.25;720;3;303.15;400;400;0.349997811;-22020738.1;-25129606.1
Warnings;DMSO;303.15;1;0.75;0.25;720;3;313.15;200;200;0.653185511;-10429652.1;-8354534.3
Warnings;DMSO;303.15;1;0.75;0.25;720;3;313.15;200;400;0.674975158;-10429651.2;-20701787
Warnings;DMSO;303.15;1;0.75;0.25;720;3;313.15;400;200;0.69999534;-22020740.2;-11273068.3
Warnings;DMSO;303.15;1;0.75;0.25;720;3;313.15;400;400;0.349997708;-22020738.5;-25129606.9
Warnings;DMSO;303.15;1;0.75;0.25;720;3;323.15;200;200;0.653183833;-10429654.2;-8354531.73
Warnings;DMSO;303.15;1;0.75;0.25;720;3;323.15;200;400;0.674974286;-10429654.3;-20701786.1
Warnings;DMSO;303.15;1;0.75;0.25;720;3;323.15;400;200;0.699995108;-22020740.3;-11273068.5
Warnings;DMSO;303.15;1;0.75;0.25;720;3;323.15;400;400;0.349997594;-22020738.9;-25129607.9
Warnings;DMSO;303.15;1;0.75;0.25;830;1;303.15;200;200;0.654486626;-10429657.1;-8356536.76
Warnings;DMSO;303.15;1;0.75;0.25;830;1;303.15;200;400;0.674991821;-10429656.3;-20701799.6
Warnings;DMSO;303.15;1;0.75;0.25;830;1;303.15;400;200;0.699997554;-22020838.4;-11273064.6
Warnings;DMSO;303.15;1;0.75;0.25;830;1;303.15;400;400;0.349998893;-22020837.1;-25129598.4
Warnings;DMSO;303.15;1;0.75;0.25;830;1;313.15;200;200;0.654486287;-10429657.2;-8356535.87
Warnings;DMSO;303.15;1;0.75;0.25;830;1;313.15;200;400;0.674991637;-10429656.9;-20701799.4
Warnings;DMSO;303.15;1;0.75;0.25;830;1;313.15;400;200;0.699997389;-22020838.8;-11273064.7
Warnings;DMSO;303.15;1;0.75;0.25;830;1;313.15;400;400;0.34999881;-22020837.4;-25129599.1
Warnings;DMSO;303.15;1;0.75;0.25;830;1;323.15;200;200;0.654485814;-10429658.3;-8356535.15
Warnings;DMSO;303.15;1;0.75;0.25;830;1;323.15;200;400;0.6749914;-10429657.7;-20701799.1
Warnings;DMSO;303.15;1;0.75;0.25;830;1;323.15;400;200;0.699997204;-22020839.2;-11273064.8
Warnings;DMSO;303.15;1;0.75;0.25;830;1;323.15;400;400;0.349998717;-22020837.8;-25129599.9
Warnings;DMSO;303.15;1;0.75;0.25;830;2;303.15;200;200;0.654486612;-10429656.5;-8356536.37
Warnings;DMSO;303.15;1;0.75;0.25;830;2;303.15;200;400;0.674991859;-10429656.2;-20701799.6
Warnings;DMSO;303.15;1;0.75;0.25;830;2;303.15;400;200;0.699997554;-22020838.4;-11273064.6
Warnings;DMSO;303.15;1;0.75;0.25;830;2;303.15;400;400;0.349998893;-22020837.1;-25129598.4
Warnings;DMSO;303.15;1;0.75;0.25;830;2;313.15;200;200;0.654486287;-10429657.2;-8356535.87
Warnings;DMSO;303.15;1;0.75;0.25;830;2;313.15;200;400;0.674991637;-10429656.9;-20701799.4
Warnings;DMSO;303.15;1;0.75;0.25;830;2;313.15;400;200;0.699997389;-22020838.8;-11273064.7
Warnings;DMSO;303.15;1;0.75;0.25;830;2;313.15;400;400;0.34999881;-22020837.4;-25129599.1
Warnings;DMSO;303.15;1;0.75;0.25;830;2;323.15;200;200;0.654485814;-10429658.3;-8356535.15
Warnings;DMSO;303.15;1;0.75;0.25;830;2;323.15;200;400;0.6749914;-10429657.7;-20701799.1
Warnings;DMSO;303.15;1;0.75;0.25;830;2;323.15;400;200;0.699997204;-22020839.2;-11273064.8
Warnings;DMSO;303.15;1;0.75;0.25;830;2;323.15;400;400;0.349998717;-22020837.8;-25129599.9
Warnings;DMSO;303.15;1;0.75;0.25;830;3;303.15;200;200;0.654486612;-10429656.5;-8356536.37
Warnings;DMSO;303.15;1;0.75;0.25;830;3;303.15;200;400;0.674991859;-10429656.2;-20701799.6
Warnings;DMSO;303.15;1;0.75;0.25;830;3;303.15;400;200;0.699997554;-22020838.4;-11273064.6
Warnings;DMSO;303.15;1;0.75;0.25;830;3;303.15;400;400;0.349998893;-22020837.1;-25129598.4
Warnings;DMSO;303.15;1;0.75;0.25;830;3;313.15;200;200;0.654486287;-10429657.2;-8356535.87
Warnings;DMSO;303.15;1;0.75;0.25;830;3;313.15;200;400;0.674991637;-10429656.9;-20701799.4
Warnings;DMSO;303.15;1;0.75;0.25;830;3;313.15;400;200;0.699997389;-22020838.8;-11273064.7
Warnings;DMSO;303.15;1;0.75;0.25;830;3;313.15;400;400;0.34999881;-22020837.4;-25129599.1
Warnings;DMSO;303.15;1;0.75;0.25;830;3;323.15;200;200;0.654485814;-10429658.3;-8356535.15
Warnings;DMSO;303.15;1;0.75;0.25;830;3;323.15;200;400;0.6749914;-10429657.7;-20701799.1
Warnings;DMSO;303.15;1;0.75;0.25;830;3;323.15;400;200;0.699997204;-22020839.2;-11273064.8
Warnings;DMSO;303.15;1;0.75;0.25;830;3;323.15;400;400;0.349998717;-22020837.8;-25129599.9
Warnings;DMSO;303.15;1;0.75;0.75;600;1;303.15;200;200;0.650149013;-10429929.8;-11689813.1
Warnings;DMSO;303.15;1;0.75;0.75;600;1;303.15;200;400;0.67486838;-10429944.6;-28982347
Warnings;DMSO;303.15;1;0.75;0.75;600;1;303.15;400;200;0.69999223;-22020621.7;-15782308.8
Warnings;DMSO;303.15;1;0.75;0.75;600;1;303.15;400;400;0.349996111;-22020620.1;-35181465.3
Warnings;DMSO;303.15;1;0.75;0.75;600;1;313.15;200;200;0.650131707;-10429978;-11689775.9
Warnings;DMSO;303.15;1;0.75;0.75;600;1;313.15;200;400;0.674860019;-10429975.8;-28982334.2
Warnings;DMSO;303.15;1;0.75;0.75;600;1;313.15;400;200;0.699991959;-22020622.2;-15782309.1
Warnings;DMSO;303.15;1;0.75;0.75;600;1;313.15;400;400;0.349995976;-22020620.7;-35181466.9
Warnings;DMSO;303.15;1;0.75;0.75;600;1;323.15;200;200;0.650111907;-10430007.9;-11689733.5
Warnings;DMSO;303.15;1;0.75;0.75;600;1;323.15;200;400;0.674849921;-10430012.6;-28982318.9
Warnings;DMSO;303.15;1;0.75;0.75;600;1;323.15;400;200;0.699991651;-22020622.8;-15782309.4
Warnings;DMSO;303.15;1;0.75;0.75;600;1;323.15;400;400;0.349995823;-22020621.3;-35181468.7
Warnings;DMSO;303.15;1;0.75;0.75;600;2;303.15;200;200;0.650149855;-10429903.9;-11689814.9
Warnings;DMSO;303.15;1;0.75;0.75;600;2;303.15;200;400;0.674868387;-10429934.7;-28982346.9
Warnings;DMSO;303.15;1;0.75;0.75;600;2;303.15;400;200;0.69999223;-22020621.7;-15782308.8
Warnings;DMSO;303.15;1;0.75;0.75;600;2;303.15;400;400;0.349996111;-22020620.1;-35181465.3
Warnings;DMSO;303.15;1;0.75;0.75;600;2;313.15;200;200;0.650131707;-10429978;-11689775.9
Warnings;DMSO;303.15;1;0.75;0.75;600;2;313.15;200;400;0.674860019;-10429975.8;-28982334.2
Warnings;DMSO;303.15;1;0.75;0.75;600;2;313.15;400;200;0.699991959;-22020622.2;-15782309.1
Warnings;DMSO;303.15;1;0.75;0.75;600;2;313.15;400;400;0.349995976;-22020620.7;-35181466.9
Warnings;DMSO;303.15;1;0.75;0.75;600;2;323.15;200;200;0.650111907;-10430007.9;-11689733.5
Warnings;DMSO;303.15;1;0.75;0.75;600;2;323.15;200;400;0.674849921;-10430012.6;-28982318.9
Warnings;DMSO;303.15;1;0.75;0.75;600;2;323.15;400;200;0.699991651;-22020622.8;-15782309.4
Warnings;DMSO;303.15;1;0.75;0.75;600;2;323.15;400;400;0.349995823;-22020621.3;-35181468.7
Warnings;DMSO;303.15;1;0.75;0.75;600;3;303.15;200;200;0.650149855;-10429903.9;-11689814.9
Warnings;DMSO;303.15;1;0.75;0.75;600;3;303.15;200;400;0.674868387;-10429934.7;-28982346.9
Warnings;DMSO;303.15;1;0.75;0.75;600;3;303.15;400;200;0.69999223;-22020621.7;-15782308.8
Warnings;DMSO;303.15;1;0.75;0.75;600;3;303.15;400;400;0.349996111;-22020620.1;-35181465.3
Warnings;DMSO;303.15;1;0.75;0.75;600;3;313.15;200;200;0.650131707;-10429978;-11689775.9
Warnings;DMSO;303.15;1;0.75;0.75;600;3;313.15;200;400;0.674860019;-10429975.8;-28982334.2
Warnings;DMSO;303.15;1;0.75;0.75;600;3;313.15;400;200;0.699991959;-22020622.2;-15782309.1
Warnings;DMSO;303.15;1;0.75;0.75;600;3;313.15;400;400;0.349995976;-22020620.7;-35181466.9
Warnings;DMSO;303.15;1;0.75;0.75;600;3;323.15;200;200;0.650111907;-10430007.9;-11689733.5
Warnings;DMSO;303.15;1;0.75;0.75;600;3;323.15;200;400;0.674849921;-10430012.6;-28982318.9
Warnings;DMSO;303.15;1;0.75;0.75;600;3;323.15;400;200;0.699991651;-22020622.8;-15782309.4
Warnings;DMSO;303.15;1;0.75;0.75;600;3;323.15;400;400;0.349995823;-22020621.3;-35181468.7
Warnings;DMSO;303.15;1;0.75;0.75;720;1;303.15;200;200;0.650470118;-10429649.8;-11690521.4
Warnings;DMSO;303.15;1;0.75;0.75;720;1;303.15;200;400;0.674975929;-10429648.6;-28982498.7
Warnings;DMSO;303.15;1;0.75;0.75;720;1;303.15;400;200;0.699995604;-22020739.6;-15782300.7
Warnings;DMSO;303.15;1;0.75;0.75;720;1;303.15;400;400;0.3499978;-22020738.1;-35181448
Warnings;DMSO;303.15;1;0.75;0.75;720;1;313.15;200;200;0.650468583;-10429652.1;-11690517.9
Warnings;DMSO;303.15;1;0.75;0.75;720;1;313.15;200;400;0.674975159;-10429651.2;-28982497.5
Warnings;DMSO;303.15;1;0.75;0.75;720;1;313.15;400;200;0.699995401;-22020740.2;-15782300.9
Warnings;DMSO;303.15;1;0.75;0.75;720;1;313.15;400;400;0.349997697;-22020738.5;-35181449.2
Warnings;DMSO;303.15;1;0.75;0.75;720;1;323.15;200;200;0.65046687;-10429654.2;-11690514.2
Warnings;DMSO;303.15;1;0.75;0.75;720;1;323.15;200;400;0.674974287;-10429654.3;-28982496.2
Warnings;DMSO;303.15;1;0.75;0.75;720;1;323.15;400;200;0.699995169;-22020740.3;-15782301.1
Warnings;DMSO;303.15;1;0.75;0.75;720;1;323.15;400;400;0.349997582;-22020738.9;-35181450.5
Warnings;DMSO;303.15;1;0.75;0.75;720;2;303.15;200;200;0.650470047;-10429647.9;-11690521
