Simulation status,Solvent,T(C) ,P(bar),RR-01,RR-02,Solvent flowrate (kmol/hr),Methanol purity,C-01 duty (kJ/hr),C-02 duty (kJ/hr)
OK,2-4PDN,30,1.5,0.75,1.25,650,0.715852637,-14815017.9,-20611104.7
OK,2-4PDN,30,1.5,0.75,1.25,720,0.691834667,-14880856.5,-20522296.6
OK,2-4PDN,30,1.5,0.75,1.25,770,0.675124613,-14927131.3,-20460164.4
OK,2-4PDN,30,1.5,0.75,1.25,830,0.655541158,-14982019.5,-20387097.9
OK,2-4PDN,30,1.5,1,0.25,600,0.586575882,-16802375.8,-12286869.3
OK,2-4PDN,30,1.5,1,0.25,650,0.56557082,-16858825.3,-12317190.4
OK,2-4PDN,30,1.5,1,0.25,720,0.538802281,-16936043.6,-12362698.9
OK,2-4PDN,30,1.5,1,0.25,770,0.521070308,-16990300,-12396547.2
OK,2-4PDN,30,1.5,1,0.25,830,0.50109513,-17054219.1,-12438506.2
OK,2-4PDN,30,1.5,1,0.5,600,0.687500683,-16802828.7,-14128993.8
OK,2-4PDN,30,1.5,1,0.5,650,0.661631571,-16858783.7,-14156740.5
OK,2-4PDN,30,1.5,1,0.5,720,0.628226582,-16935959.8,-14202532.1
OK,2-4PDN,30,1.5,1,0.5,770,0.606258534,-16990370.5,-14239486.3
OK,2-4PDN,30,1.5,1,0.5,830,0.581934562,-17054184.9,-14287862.5
OK,2-4PDN,30,1.5,1,0.75,600,0.748979222,-16802828.7,-16134131.9
OK,2-4PDN,30,1.5,1,0.75,650,0.730457673,-16858783.6,-16080954.9
OK,2-4PDN,30,1.5,1,0.75,720,0.704909534,-16935959.8,-16010281.3
OK,2-4PDN,30,1.5,1,0.75,770,0.686374657,-16990370.5,-15966115.4
OK,2-4PDN,30,1.5,1,0.75,830,0.659480415,-17054184.9,-15958686.1
OK,2-4PDN,30,1.5,1,1,600,0.748986088,-16802828.7,-18438964.3
OK,2-4PDN,30,1.5,1,1,650,0.730493504,-16858783.6,-18377985
OK,2-4PDN,30,1.5,1,1,720,0.70537296,-16935959.8,-18294191.3
OK,2-4PDN,30,1.5,1,1,770,0.687855149,-16990370.5,-18235188.8
OK,2-4PDN,30,1.5,1,1,830,0.667481607,-17054184.9,-18165988.3
OK,2-4PDN,30,1.5,1,1.25,600,0.748986313,-16802828.7,-20743832.1
OK,2-4PDN,30,1.5,1,1.25,650,0.730493808,-16858783.6,-20675087.9
OK,2-4PDN,30,1.5,1,1.25,720,0.705373447,-16935959.8,-20580956.8
OK,2-4PDN,30,1.5,1,1.25,770,0.687855882,-16990370.5,-20514571
OK,2-4PDN,30,1.5,1,1.25,830,0.667483059,-17054184.9,-20436695.3
OK,2-4PDN,30,1.5,1.25,0.25,600,0.600710932,-18837263.3,-12305469.9
OK,2-4PDN,30,1.5,1.25,0.25,650,0.578492322,-18904323.9,-12333691.4
OK,2-4PDN,30,1.5,1.25,0.25,720,0.550379665,-18991775.4,-12376821
OK,2-4PDN,30,1.5,1.25,0.25,770,0.5317354,-19054262.9,-12409148.1
OK,2-4PDN,30,1.5,1.25,0.25,830,0.510751225,-19128621.1,-12449505.6
OK,2-4PDN,30,1.5,1.25,0.5,600,0.703384746,-18838083.7,-14158397.4
OK,2-4PDN,30,1.5,1.25,0.5,650,0.676350103,-18904322,-14183028.6
OK,2-4PDN,30,1.5,1.25,0.5,720,0.641621114,-18991785.5,-14225210.5
OK,2-4PDN,30,1.5,1.25,0.5,770,0.61867021,-19054262.9,-14259726.2
OK,2-4PDN,30,1.5,1.25,0.5,830,0.593203737,-19128621.1,-14305452.8
OK,2-4PDN,30,1.5,1.25,0.75,600,0.764915108,-18838083.7,-16182660.4
OK,2-4PDN,30,1.5,1.25,0.75,650,0.745340554,-18904322,-16127279.7
OK,2-4PDN,30,1.5,1.25,0.75,720,0.719024474,-18991785.5,-16052417.9
OK,2-4PDN,30,1.5,1.25,0.75,770,0.69987559,-19054262.9,-16004707.5
OK,2-4PDN,30,1.5,1.25,0.75,830,0.672309392,-19128621.1,-15989960.2
OK,2-4PDN,30,1.5,1.25,1,600,0.764918559,-18838083.7,-18494447.5
OK,2-4PDN,30,1.5,1.25,1,650,0.745347835,-18904322,-18431124.7
OK,2-4PDN,30,1.5,1.25,1,720,0.719091563,-18991785.5,-18345048.5
OK,2-4PDN,30,1.5,1.25,1,770,0.700736379,-19054262.9,-18284289.2
OK,2-4PDN,30,1.5,1.25,1,830,0.679376666,-19128621.1,-18212950.1
OK,2-4PDN,30,1.5,1.25,1.25,600,0.764918763,-18838083.7,-20806254.2
OK,2-4PDN,30,1.5,1.25,1.25,650,0.745348101,-18904322,-20735012
OK,2-4PDN,30,1.5,1.25,1.25,720,0.719091956,-18991785.5,-20638173
OK,2-4PDN,30,1.5,1.25,1.25,770,0.70073691,-19054262.9,-20569813.9
OK,2-4PDN,30,1.5,1.25,1.25,830,0.679377456,-19128621.1,-20489546
OK,2-4PDN,30,2,0.25,0.25,600,0.549376088,-11006526,-12161537.8
OK,2-4PDN,30,2,0.25,0.25,650,0.532840281,-11046328.8,-12195397.9
OK,2-4PDN,30,2,0.25,0.25,720,0.511976689,-11099138.4,-12244909.4
OK,2-4PDN,30,2,0.25,0.25,770,0.497932497,-11134243.4,-12280753.7
OK,2-4PDN,30,2,0.25,0.25,830,0.481941534,-11173848,-12324616.7
OK,2-4PDN,30,2,0.25,0.5,600,0.642099923,-11004341.6,-13943419.1
OK,2-4PDN,30,2,0.25,0.5,650,0.620713704,-11045372.5,-13975703.6
OK,2-4PDN,30,2,0.25,0.5,720,0.593790746,-11099208.7,-14028616.9
OK,2-4PDN,30,2,0.25,0.5,770,0.576288602,-11134292.5,-14070199.8
OK,2-4PDN,30,2,0.25,0.5,830,0.556976406,-11173817.8,-14123520.5
OK,2-4PDN,30,2,0.25,0.75,600,0.689199799,-11004340.9,-15958273.7
OK,2-4PDN,30,2,0.25,0.75,650,0.673912229,-11045372.5,-15914484.3
