Name,Abbreviation,Type,Formula,PCO2 [kPa],Temp [K],CA [M],α [molCO2 molamine-1],References
1-6-diaminohexane,DAH,Primary,C6H16N2,21.108,323.15,0.86054816918377,1.374,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,43.084,323.15,0.86054816918377,1.509,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,54.651,323.15,0.86054816918377,1.552,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,71.711,323.15,0.86054816918377,1.609,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,82.41,323.15,0.86054816918377,1.639,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,96.578,323.15,0.86054816918377,1.674,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,109.012,323.15,0.86054816918377,1.704,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,2.313,333.15,0.86054816918377,0.891,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,15.325,333.15,0.86054816918377,1.13,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,34.12,333.15,0.86054816918377,1.3,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,44.819,333.15,0.86054816918377,1.348,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,62.458,333.15,0.86054816918377,1.441,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,70.265,333.15,0.86054816918377,1.467,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,83.277,333.15,0.86054816918377,1.5,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,94.554,333.15,0.86054816918377,1.539,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,108.145,333.15,0.86054816918377,1.58,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,1.39,303.15,1.7210963383675,1.022,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,3.474,303.15,1.7210963383675,1.118,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,15.633,303.15,1.7210963383675,1.367,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,30.918,303.15,1.7210963383675,1.484,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,46.203,303.15,1.7210963383675,1.562,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,66.005,303.15,1.7210963383675,1.631,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,81.985,303.15,1.7210963383675,1.674,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,103.176,303.15,1.7210963383675,1.724,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,2.432,313.15,1.7210963383675,0.985,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,14.243,313.15,1.7210963383675,1.228,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,31.96,313.15,1.7210963383675,1.404,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,47.94,313.15,1.7210963383675,1.47,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,64.615,313.15,1.7210963383675,1.526,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,75.385,313.15,1.7210963383675,1.555,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,94.144,313.15,1.7210963383675,1.599,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,110.124,313.15,1.7210963383675,1.622,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,3.474,323.15,1.7210963383675,0.946,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,21.191,323.15,1.7210963383675,1.159,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,38.561,323.15,1.7210963383675,1.299,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,46.551,323.15,1.7210963383675,1.329,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,52.109,323.15,1.7210963383675,1.349,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,64.963,323.15,1.7210963383675,1.386,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,79.901,323.15,1.7210963383675,1.422,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,101.439,323.15,1.7210963383675,1.463,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,3.474,333.15,1.7210963383675,0.859,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,12.854,333.15,1.7210963383675,0.974,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,35.782,333.15,1.7210963383675,1.162,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,53.151,333.15,1.7210963383675,1.242,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,61.836,333.15,1.7210963383675,1.271,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,73.3,333.15,1.7210963383675,1.306,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,84.417,333.15,1.7210963383675,1.328,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,100.05,333.15,1.7210963383675,1.356,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,1.624,303.15,2.5816445075513,0.961,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,4.548,303.15,2.5816445075513,1.06,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,6.821,303.15,2.5816445075513,1.133,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,12.343,303.15,2.5816445075513,1.189,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,18.84,303.15,2.5816445075513,1.241,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,30.858,303.15,2.5816445075513,1.325,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,51.323,303.15,2.5816445075513,1.416,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,76.659,303.15,2.5816445075513,1.485,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,106.218,303.15,2.5816445075513,1.504,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,2.923,313.15,2.5816445075513,0.93,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,9.42,313.15,2.5816445075513,1.071,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,14.942,313.15,2.5816445075513,1.138,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,17.865,313.15,2.5816445075513,1.174,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,23.387,313.15,2.5816445075513,1.207,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,41.903,313.15,2.5816445075513,1.284,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,59.443,313.15,2.5816445075513,1.338,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,75.36,313.15,2.5816445075513,1.379,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,92.575,313.15,2.5816445075513,1.4,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,2.274,323.15,2.5816445075513,0.872,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,3.898,323.15,2.5816445075513,0.909,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,14.617,323.15,2.5816445075513,0.993,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,29.234,323.15,2.5816445075513,1.108,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,41.903,323.15,2.5816445075513,1.168,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,57.169,323.15,2.5816445075513,1.199,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,74.71,323.15,2.5816445075513,1.235,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,94.849,323.15,2.5816445075513,1.283,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,2.599,333.15,2.5816445075513,0.81,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,6.172,333.15,2.5816445075513,0.86,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,17.541,333.15,2.5816445075513,0.954,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,32.483,333.15,2.5816445075513,1.038,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,47.1,333.15,2.5816445075513,1.093,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,63.341,333.15,2.5816445075513,1.136,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,77.633,333.15,2.5816445075513,1.169,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,122.135,333.15,2.5816445075513,1.241,Mondal et al (2015)
1-6-diaminohexane,DAH,Primary,C6H16N2,101.325,313.15,2.5,1.48,Singh et.al (2007)
1-amino-2-propanol,1A2P,Primary,C3H9NO,15.0,313.15,3.9941419251764,0.54,El Hadri et al (2016)
1-amino-2-propanol,1A2P,Primary,C3H9NO,15.19875,313.15,3.9941419251764,0.6,Puxty et. al (2009)
1-amino-2-propanol,1A2P,Primary,C3H9NO,0.8,313.15,2.6627612834509,0.488,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,95.0,313.15,2.6627612834509,0.66,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,309.9,313.15,2.6627612834509,0.761,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,809.7,313.15,2.6627612834509,0.879,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1388.8,313.15,2.6627612834509,0.967,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,2143.4,313.15,2.6627612834509,1.114,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,54.0,393.15,2.6627612834509,0.34,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,180.6,393.15,2.6627612834509,0.443,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,429.2,393.15,2.6627612834509,0.512,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,782.7,393.15,2.6627612834509,0.564,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1172.7,393.15,2.6627612834509,0.605,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1625.6,393.15,2.6627612834509,0.634,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1958.5,393.15,2.6627612834509,0.653,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,2262.4,393.15,2.6627612834509,0.664,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,2.1,313.15,3.9941419251764,0.501,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,140.1,313.15,3.9941419251764,0.647,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,423.5,313.15,3.9941419251764,0.736,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,825.6,313.15,3.9941419251764,0.806,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1268.3,313.15,3.9941419251764,0.859,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1777.7,313.15,3.9941419251764,0.909,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,2251.6,313.15,3.9941419251764,0.948,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,28.7,393.15,3.9941419251764,0.248,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,120.2,393.15,3.9941419251764,0.368,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,228.4,393.15,3.9941419251764,0.434,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,499.4,393.15,3.9941419251764,0.479,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,838.0,393.15,3.9941419251764,0.41,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1134.3,393.15,3.9941419251764,0.531,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1470.8,393.15,3.9941419251764,0.55,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1980.6,393.15,3.9941419251764,0.566,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,2348.9,393.15,3.9941419251764,0.577,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,0.9,313.15,5.3255225669019,0.298,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,3.4,313.15,5.3255225669019,0.416,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,74.6,313.15,5.3255225669019,0.545,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,301.0,313.15,5.3255225669019,0.63,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,630.7,313.15,5.3255225669019,0.683,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1152.8,313.15,5.3255225669019,0.739,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1694.4,313.15,5.3255225669019,0.782,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,2118.7,313.15,5.3255225669019,0.814,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,24.3,393.15,5.3255225669019,0.213,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,107.9,393.15,5.3255225669019,0.36,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,245.0,393.15,5.3255225669019,0.415,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,567.7,393.15,5.3255225669019,0.467,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,944.0,393.15,5.3255225669019,0.497,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1411.1,393.15,5.3255225669019,0.52,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1857.9,393.15,5.3255225669019,0.536,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,2325.7,393.15,5.3255225669019,0.552,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,0.2,313.15,6.6569032086273,0.409,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,14.7,313.15,6.6569032086273,0.511,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,174.2,313.15,6.6569032086273,0.59,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,670.5,313.15,6.6569032086273,0.655,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1104.1,313.15,6.6569032086273,0.701,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1490.3,313.15,6.6569032086273,0.726,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1812.9,313.15,6.6569032086273,0.75,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,2255.3,313.15,6.6569032086273,0.774,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,33.4,393.15,6.6569032086273,0.207,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,95.2,393.15,6.6569032086273,0.308,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,220.8,393.15,6.6569032086273,0.39,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,616.6,393.15,6.6569032086273,0.451,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1035.5,393.15,6.6569032086273,0.479,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1627.4,393.15,6.6569032086273,0.503,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,1958.8,393.15,6.6569032086273,0.512,Rebolledo-Morales et al (2010)
1-amino-2-propanol,1A2P,Primary,C3H9NO,2436.4,393.15,6.6569032086273,0.523,Rebolledo-Morales et al (2010)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,313.15,2.9080193480221,0.72,El Hadri et al (2016)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,8.2,298.15,1.0,0.851,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,11.0,298.15,1.0,0.885,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,298.15,1.0,0.934,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,30.1,298.15,1.0,0.962,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,60.0,298.15,1.0,0.98,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,101.0,298.15,1.0,1.023,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,8.2,313.15,1.0,0.729,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,11.0,313.15,1.0,0.763,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,313.15,1.0,0.82,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,30.1,313.15,1.0,0.868,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,60.0,313.15,1.0,0.905,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,101.0,313.15,1.0,0.921,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,8.2,333.15,1.0,0.497,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,11.0,333.15,1.0,0.538,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,333.15,1.0,0.564,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,30.1,333.15,1.0,0.667,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,60.0,333.15,1.0,0.768,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,101.0,333.15,1.0,0.837,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,8.2,298.15,2.0,0.656,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,11.0,298.15,2.0,0.722,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,298.15,2.0,0.733,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,30.1,298.15,2.0,0.822,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,60.0,298.15,2.0,0.929,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,101.0,298.15,2.0,0.945,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,8.2,313.15,2.0,0.611,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,11.0,313.15,2.0,0.646,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,313.15,2.0,0.656,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,30.1,313.15,2.0,0.735,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,60.0,313.15,2.0,0.887,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,101.0,313.15,2.0,0.913,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,8.2,333.15,2.0,0.518,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,11.0,333.15,2.0,0.579,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,333.15,2.0,0.594,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,30.1,333.15,2.0,0.629,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,60.0,333.15,2.0,0.725,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,101.0,333.15,2.0,0.827,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,8.2,298.15,5.0,0.285,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,11.0,298.15,5.0,0.474,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,298.15,5.0,0.606,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,30.1,298.15,5.0,0.712,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,60.0,298.15,5.0,0.792,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,101.0,298.15,5.0,0.83,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,8.2,313.15,5.0,0.265,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,11.0,313.15,5.0,0.312,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,313.15,5.0,0.429,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,30.1,313.15,5.0,0.531,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,60.0,313.15,5.0,0.714,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,101.0,313.15,5.0,0.767,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,8.2,333.15,5.0,0.143,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,11.0,333.15,5.0,0.19,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,333.15,5.0,0.239,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,30.1,333.15,5.0,0.281,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,60.0,333.15,5.0,0.379,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,101.0,333.15,5.0,0.436,Liu et al (2017)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,298.15,2.0,0.789,Xiao et al (2016)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,303.15,2.0,0.773,Xiao et al (2016)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,308.15,2.0,0.744,Xiao et al (2016)
1-dimethylamino-2-propanol,1DMA2P,Tertiary,C5H13NO,15.0,313.15,2.0,0.689,Xiao et al (2016)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,0.43,313.15,2.6272232877072,0.35,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,1.26,313.15,2.6272232877072,0.454,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,3.79,313.15,2.6272232877072,0.558,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,10.1,313.15,2.6272232877072,0.662,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,22.8,313.15,2.6272232877072,0.753,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,50.3,313.15,2.6272232877072,0.841,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,126.0,313.15,2.6272232877072,0.92,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,257.0,313.15,2.6272232877072,0.98,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,408.0,313.15,2.6272232877072,1.016,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,574.0,313.15,2.6272232877072,1.046,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,700.0,313.15,2.6272232877072,1.066,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,6.1,393.15,2.6272232877072,0.067,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,40.3,393.15,2.6272232877072,0.115,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,55.2,393.15,2.6272232877072,0.151,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,74.0,393.15,2.6272232877072,0.193,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,120.0,393.15,2.6272232877072,0.236,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,197.0,393.15,2.6272232877072,0.309,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,290.0,393.15,2.6272232877072,0.399,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,415.0,393.15,2.6272232877072,0.468,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,530.0,393.15,2.6272232877072,0.538,Li and Rochelle (2014)
1-ethylpiperazine,1EPZ,Polyamine,C6H14N2,638.0,393.15,2.6272232877072,0.591,Li and Rochelle (2014)
1-methylpiperazine,1MPZ,Polyamine,C5H12N2,0.09,313.15,2.995147860466,0.11,Xi and Rochelle (2011)
1-methylpiperazine,1MPZ,Polyamine,C5H12N2,0.18,313.15,2.995147860466,0.216,Xi and Rochelle (2011)
